date,price_usd,volume
2016-10-12,2.295,308
2016-10-13,2.34,272
2016-10-14,2.358,362
2016-10-15,2.399,379
2016-10-16,2.395,385
2016-10-17,2.679,268
2016-10-18,2.339,271
2016-10-19,2.285,277
2016-10-20,2.267,273
2016-10-21,2.279,285
2016-10-22,2.261,357
2016-10-23,2.249,328
2016-10-24,2.166,336
2016-10-25,2.166,239
2016-10-26,2.064,305
2016-10-27,1.932,286
2016-10-28,1.945,341
2016-10-29,1.947,430
2016-10-30,1.866,353
2016-10-31,1.916,336
2016-11-01,2.013,296
2016-11-02,2.208,314
2016-11-03,2.247,212
2016-11-04,2.293,340
2016-11-05,2.26,384
2016-11-06,2.316,346
2016-11-07,2.342,280
2016-11-08,2.383,270
2016-11-09,2.424,267
2016-11-10,2.416,255
2016-11-11,2.455,310
2016-11-12,2.497,372
2016-11-13,2.484,327
2016-11-14,2.469,256
2016-11-15,2.507,239
2016-11-16,2.518,233
2016-11-17,2.467,239
2016-11-18,2.532,277
2016-11-19,2.537,305
2016-11-20,2.495,357
2016-11-21,2.429,268
2016-11-22,2.423,242
2016-11-23,2.409,270
2016-11-24,2.085,363
2016-11-25,2.059,379
2016-11-26,2.02,419
2016-11-27,1.972,400
2016-11-28,2.101,305
2016-11-29,2.219,468
2016-11-30,2.533,496
2016-12-01,2.641,422
2016-12-02,2.537,404
2016-12-03,2.511,411
2016-12-04,2.496,391
2016-12-05,2.482,342
2016-12-06,2.515,331
2016-12-07,2.537,280
2016-12-08,2.531,315
2016-12-09,2.596,303
2016-12-10,2.632,385
2016-12-11,2.556,342
2016-12-12,2.573,307
2016-12-13,2.484,270
2016-12-14,2.466,281
2016-12-15,2.383,292
2016-12-16,2.396,339
2016-12-17,2.475,318
2016-12-18,2.429,299
2016-12-19,2.383,286
2016-12-20,2.297,287
2016-12-21,2.302,291
2016-12-22,2.309,366
2016-12-23,2.107,357
2016-12-24,2.242,488
2016-12-25,2.452,592
2016-12-26,2.463,579
2016-12-27,2.449,496
2016-12-28,2.46,459
2016-12-29,2.399,506
2016-12-30,2.301,554
2016-12-31,2.355,444
2017-01-01,2.371,474
2017-01-02,2.413,516
2017-01-03,2.646,371
2017-01-04,2.635,388
2017-01-05,2.665,359
2017-01-06,2.721,378
2017-01-07,2.75,377
2017-01-08,2.692,421
2017-01-09,2.742,352
2017-01-10,2.656,330
2017-01-11,2.761,325
2017-01-12,2.73,300
2017-01-13,2.76,374
2017-01-14,2.827,388
2017-01-15,2.858,357
2017-01-16,2.851,313
2017-01-17,2.858,277
2017-01-18,2.871,304
2017-01-19,2.873,273
2017-01-20,2.724,330
2017-01-21,2.891,328
2017-01-22,2.928,375
2017-01-23,2.998,354
2017-01-24,3.177,326
2017-01-25,3.161,291
2017-01-26,3.267,346
2017-01-27,3.18,332
2017-01-28,3.243,403
2017-01-29,3.266,403
2017-01-30,3.165,345
2017-01-31,3.219,307
2017-02-01,3.201,318
2017-02-02,3.152,304
2017-02-03,3.235,325
2017-02-04,3.309,336
2017-02-05,3.265,310
2017-02-06,3.256,268
2017-02-07,3.335,252
2017-02-08,3.334,261
2017-02-09,3.307,268
2017-02-10,3.384,340
2017-02-11,3.484,331
2017-02-12,3.359,319
2017-02-13,3.309,270
2017-02-14,3.233,282
2017-02-15,3.226,238
2017-02-16,3.296,303
2017-02-17,3.279,260
2017-02-18,3.237,316
2017-02-19,3.044,338
2017-02-20,3.137,301
2017-02-21,3.117,264
2017-02-22,3.169,248
2017-02-23,3.216,263
2017-02-24,3.218,291
2017-02-25,3.292,359
2017-02-26,3.345,271
2017-02-27,3.255,245
2017-02-28,3.369,271
2017-03-01,3.337,242
2017-03-02,3.457,257
2017-03-03,3.39,272
2017-03-04,3.342,342
2017-03-05,3.153,326
2017-03-06,3.197,286
2017-03-07,3.25,231
2017-03-08,3.222,264
2017-03-09,3.303,216
2017-03-10,3.251,277
2017-03-11,3.396,287
2017-03-12,3.45,284
2017-03-13,3.363,237
2017-03-14,3.416,233
2017-03-15,3.395,233
2017-03-16,3.521,428
2017-03-17,3.807,465
2017-03-18,3.91,455
2017-03-19,3.605,383
2017-03-20,3.55,340
2017-03-21,3.632,292
2017-03-22,3.62,297
2017-03-23,3.582,267
2017-03-24,3.536,339
2017-03-25,3.536,340
2017-03-26,3.397,314
2017-03-27,3.299,268
2017-03-28,3.415,245
2017-03-29,3.455,240
2017-03-30,3.383,227
2017-03-31,3.373,299
2017-04-01,3.416,332
2017-04-02,3.281,311
2017-04-03,3.428,226
2017-04-04,3.414,227
2017-04-05,3.373,256
2017-04-06,3.397,254
2017-04-07,3.493,247
2017-04-08,3.512,317
2017-04-09,3.392,274
2017-04-10,3.358,258
2017-04-11,3.354,260
2017-04-12,3.318,257
2017-04-13,3.424,313
2017-04-14,3.426,291
2017-04-15,3.466,285
2017-04-16,3.541,345
2017-04-17,3.563,277
2017-04-18,3.571,313
2017-04-19,3.587,266
2017-04-20,3.551,237
2017-04-21,3.644,273
2017-04-22,3.551,310
2017-04-23,3.51,272
2017-04-24,3.583,254
2017-04-25,3.5,244
2017-04-26,3.547,242
2017-04-27,3.599,251
2017-04-28,3.633,286
2017-04-29,3.672,259
2017-04-30,3.693,274
2017-05-01,3.706,251
2017-05-02,3.721,255
2017-05-03,3.727,245
2017-05-04,3.756,221
2017-05-05,3.603,294
2017-05-06,3.677,249
2017-05-07,3.601,254
2017-05-08,3.654,254
2017-05-09,3.727,197
2017-05-10,3.704,227
2017-05-11,3.598,229
2017-05-12,3.701,252
2017-05-13,3.833,305
2017-05-14,3.789,297
2017-05-15,3.798,232
2017-05-16,3.92,203
2017-05-17,3.867,158
2017-05-18,3.838,197
2017-05-19,3.804,202
2017-05-20,3.859,241
2017-05-21,3.781,241
2017-05-22,3.923,235
2017-05-23,4.072,146
2017-05-24,3.111,624
2017-05-25,3.354,364
2017-05-26,3.431,335
2017-05-27,3.521,287
2017-05-28,3.522,282
2017-05-29,3.437,251
2017-05-30,3.422,262
2017-05-31,3.446,270
2017-06-01,3.538,253
2017-06-02,3.71,252
2017-06-03,3.685,287
2017-06-04,3.685,237
2017-06-05,3.666,209
2017-06-06,3.855,209
2017-06-07,3.614,204
2017-06-08,3.539,197
2017-06-09,3.588,224
2017-06-10,3.485,216
2017-06-11,3.477,227
2017-06-12,3.423,232
2017-06-13,3.4,225
2017-06-14,3.39,225
2017-06-15,3.607,197
2017-06-16,3.342,218
2017-06-17,3.361,245
2017-06-18,3.331,194
2017-06-19,3.275,204
2017-06-20,3.308,203
2017-06-21,3.274,246
2017-06-22,3.096,290
2017-06-23,2.79,312
2017-06-24,2.806,291
2017-06-25,2.788,284
2017-06-26,2.816,284
2017-06-27,3.021,280
2017-06-28,3.065,248
2017-06-29,3.022,233
2017-06-30,3.128,247
2017-07-01,3.139,272
2017-07-02,3.117,241
2017-07-03,3.175,249
2017-07-04,3.088,249
2017-07-05,3.11,234
2017-07-06,3.261,184
2017-07-07,3.35,237
2017-07-08,3.387,235
2017-07-09,3.314,233
2017-07-10,3.308,249
2017-07-11,3.365,234
2017-07-12,3.405,217
2017-07-13,3.478,221
2017-07-14,3.5,195
2017-07-15,3.469,216
2017-07-16,3.465,218
2017-07-17,3.505,253
2017-07-18,3.565,242
2017-07-19,3.666,251
2017-07-20,3.751,225
2017-07-21,3.811,234
2017-07-22,3.759,239
2017-07-23,3.701,280
2017-07-24,3.745,233
2017-07-25,3.883,255
2017-07-26,3.729,240
2017-07-27,3.724,233
2017-07-28,3.777,202
2017-07-29,3.809,225
2017-07-30,3.787,198
2017-07-31,3.827,236
2017-08-01,3.958,233
2017-08-02,3.94,202
2017-08-03,3.903,242
2017-08-04,3.898,232
2017-08-05,3.886,266
2017-08-06,3.868,235
2017-08-07,3.956,252
2017-08-08,3.943,251
2017-08-09,4.021,222
2017-08-10,4.017,215
2017-08-11,4.062,203
2017-08-12,3.966,200
2017-08-13,3.932,223
2017-08-14,3.965,218
2017-08-15,4.002,224
2017-08-16,3.908,196
2017-08-17,3.814,190
2017-08-18,3.814,205
2017-08-19,3.759,221
2017-08-20,3.752,216
2017-08-21,3.713,243
2017-08-22,3.723,213
2017-08-23,3.663,177
2017-08-24,3.711,181
2017-08-25,3.814,194
2017-08-26,3.682,211
2017-08-27,3.598,201
2017-08-28,3.64,212
2017-08-29,3.655,170
2017-08-30,3.698,218
2017-08-31,3.698,166
2017-09-01,3.572,233
2017-09-02,3.81,231
2017-09-03,3.802,208
2017-09-04,3.843,218
2017-09-05,3.754,192
2017-09-06,3.716,206
2017-09-07,3.794,178
2017-09-08,3.805,177
2017-09-09,3.761,216
2017-09-10,3.664,243
2017-09-11,3.729,171
2017-09-12,3.668,181
2017-09-13,3.649,140
2017-09-14,3.71,381
2017-09-15,3.82,245
2017-09-16,3.808,254
2017-09-17,3.727,223
2017-09-18,3.647,198
2017-09-19,3.653,169
2017-09-20,3.67,190
2017-09-21,3.586,169
2017-09-22,3.663,217
2017-09-23,3.503,215
2017-09-24,3.523,208
2017-09-25,3.528,178
2017-09-26,3.549,168
2017-09-27,3.417,189
2017-09-28,3.346,184
2017-09-29,3.321,177
2017-09-30,3.414,252
2017-10-01,3.256,227
2017-10-02,3.228,189
2017-10-03,3.202,173
2017-10-04,3.454,158
2017-10-05,3.208,161
2017-10-06,3.319,197
2017-10-07,3.39,225
2017-10-08,3.375,187
2017-10-09,3.231,191
2017-10-10,3.199,191
2017-10-11,3.239,195
2017-10-12,3.188,193
2017-10-13,3.243,183
2017-10-14,3.234,250
2017-10-15,3.395,215
2017-10-16,3.398,167
2017-10-17,3.397,172
2017-10-18,3.324,149
2017-10-19,3.368,154
2017-10-20,3.295,162
2017-10-21,3.315,229
2017-10-22,3.187,201
2017-10-23,3.278,154
2017-10-24,3.229,174
2017-10-25,3.091,169
2017-10-26,3.031,220
2017-10-27,3.016,166
2017-10-28,2.968,210
2017-10-29,2.888,239
2017-10-30,2.863,201
2017-10-31,2.954,200
2017-11-01,2.964,184
2017-11-02,3.078,181
2017-11-03,3.048,185
2017-11-04,3.035,186
2017-11-05,2.966,206
2017-11-06,3.009,161
2017-11-07,3.012,199
2017-11-08,2.992,166
2017-11-09,2.995,141
2017-11-10,2.829,198
2017-11-11,2.926,179
2017-11-12,3.119,510
2017-11-13,2.953,149
2017-11-14,2.884,164
2017-11-15,2.835,156
2017-11-16,3.046,142
2017-11-17,2.826,202
2017-11-18,2.912,205
2017-11-19,2.865,202
2017-11-20,2.798,170
2017-11-21,2.898,172
2017-11-22,2.779,167
2017-11-23,2.53,188
2017-11-24,2.509,242
2017-11-25,2.71,247
2017-11-26,2.618,202
2017-11-27,2.583,194
2017-11-28,2.637,209
2017-11-29,2.702,141
2017-11-30,2.798,137
2017-12-01,2.872,178
2017-12-02,2.921,193
2017-12-03,3.027,201
2017-12-04,2.978,164
2017-12-05,3.045,158
2017-12-06,3.069,179
2017-12-07,3.201,151
2017-12-08,3.161,174
2017-12-09,3.141,202
2017-12-10,3.155,193
2017-12-11,3.232,175
2017-12-12,3.112,140
2017-12-13,3.196,150
2017-12-14,3.239,127
2017-12-15,3.195,145
2017-12-16,3.217,152
2017-12-17,3.272,198
2017-12-18,3.291,153
2017-12-19,3.288,144
2017-12-20,3.231,182
2017-12-21,3.2,193
2017-12-22,3.133,228
2017-12-23,3.157,212
2017-12-24,3.284,240
2017-12-25,3.626,335
2017-12-26,3.739,262
2017-12-27,3.931,264
2017-12-28,3.8,225
2017-12-29,3.754,233
2017-12-30,3.844,219
2017-12-31,3.696,201
2018-01-01,3.633,248
2018-01-02,3.622,232
2018-01-03,3.657,227
2018-01-04,3.633,231
2018-01-05,3.807,246
2018-01-06,3.855,230
2018-01-07,4.011,175
2018-01-08,4.023,169
2018-01-09,3.966,172
2018-01-10,4.424,156
2018-01-11,3.886,211
2018-01-12,3.999,271
2018-01-13,4.266,398
2018-01-14,4.326,242
2018-01-15,4.086,264
2018-01-16,4.207,243
2018-01-17,4.237,227
2018-01-18,4.28,203
2018-01-19,4.337,245
2018-01-20,4.469,243
2018-01-21,4.486,211
2018-01-22,4.32,221
2018-01-23,4.31,164
2018-01-24,4.266,201
2018-01-25,4.33,168
2018-01-26,4.378,221
2018-01-27,4.2,218
2018-01-28,4.233,241
2018-01-29,4.138,267
2018-01-30,4.233,195
2018-01-31,4.203,187
2018-02-01,4.254,201
2018-02-02,4.264,198
2018-02-03,4.335,218
2018-02-04,4.183,209
2018-02-05,4.263,193
2018-02-06,4.24,162
2018-02-07,4.184,168
2018-02-08,4.128,169
2018-02-09,4.228,184
2018-02-10,4.214,203
2018-02-11,4.219,209
2018-02-12,4.191,176
2018-02-13,4.074,139
2018-02-14,4.265,146
2018-02-15,4.255,161
2018-02-16,4.307,330
2018-02-17,4.435,284
2018-02-18,4.34,239
2018-02-19,4.216,219
2018-02-20,4.248,180
2018-02-21,4.124,186
2018-02-22,4.222,169
2018-02-23,4.179,202
2018-02-24,4.249,203
2018-02-25,4.275,196
2018-02-26,4.295,191
2018-02-27,4.204,172
2018-02-28,4.281,145
2018-03-01,4.162,179
2018-03-02,4.178,213
2018-03-03,4.252,200
2018-03-04,4.213,175
2018-03-05,4.204,165
2018-03-06,4.28,187
2018-03-07,4.7,160
2018-03-08,4.161,157
2018-03-09,4.102,163
2018-03-10,4.216,188
2018-03-11,4.181,157
2018-03-12,4.211,156
2018-03-13,4.023,156
2018-03-14,4.008,127
2018-03-15,4.083,141
2018-03-16,4.04,131
2018-03-17,4.137,150
2018-03-18,4.121,144
2018-03-19,4.109,166
2018-03-20,4.067,124
2018-03-21,4.154,111
2018-03-22,6.478,102
2018-03-23,4.04,139
2018-03-24,3.933,168
2018-03-25,4.008,139
2018-03-26,3.811,120
2018-03-27,3.817,152
2018-03-28,3.832,155
2018-03-29,3.682,167
2018-03-30,3.456,241
2018-03-31,3.377,193
2018-04-01,3.443,199
2018-04-02,3.392,185
2018-04-03,3.397,181
2018-04-04,3.297,175
2018-04-05,3.382,150
2018-04-06,3.481,144
2018-04-07,3.383,166
2018-04-08,3.298,148
2018-04-09,3.359,137
2018-04-10,3.259,162
2018-04-11,3.333,119
2018-04-12,3.372,133
2018-04-13,3.387,153
2018-04-14,3.451,169
2018-04-15,3.388,131
2018-04-16,4.3,147
2018-04-17,3.36,114
2018-04-18,3.334,125
2018-04-19,3.498,117
2018-04-20,3.533,123
2018-04-21,3.497,147
2018-04-22,3.337,132
2018-04-23,3.368,133
2018-04-24,4.46,109
2018-04-25,3.359,103
2018-04-26,3.381,104
2018-04-27,3.407,127
2018-04-28,3.401,149
2018-04-29,3.457,143
2018-04-30,3.665,127
2018-05-01,3.706,121
2018-05-02,3.746,109
2018-05-03,4.126,128
2018-05-04,3.629,128
2018-05-05,3.672,147
2018-05-06,3.647,126
2018-05-07,3.625,102
2018-05-08,3.668,105
2018-05-09,3.436,114
2018-05-10,3.509,134
2018-05-11,3.57,137
2018-05-12,3.586,142
2018-05-13,3.583,121
2018-05-14,3.603,116
2018-05-15,3.449,113
2018-05-16,3.422,110
2018-05-17,3.393,99
2018-05-18,3.468,96
2018-05-19,3.436,141
2018-05-20,3.447,113
2018-05-21,3.524,127
2018-05-22,3.337,103
2018-05-23,3.475,102
2018-05-24,3.443,95
2018-05-25,3.626,128
2018-05-26,3.452,125
2018-05-27,3.412,114
2018-05-28,3.478,143
2018-05-29,3.454,89
2018-05-30,3.464,119
2018-05-31,3.571,112
2018-06-01,4.164,116
2018-06-02,3.51,128
2018-06-03,3.544,134
2018-06-04,3.391,130
2018-06-05,3.52,110
2018-06-06,3.558,136
2018-06-07,3.487,99
2018-06-08,3.357,128
2018-06-09,3.449,135
2018-06-10,3.232,138
2018-06-11,3.29,119
2018-06-12,3.296,113
2018-06-13,3.211,139
2018-06-14,2.996,159
2018-06-15,2.922,195
2018-06-16,2.934,203
2018-06-17,3.055,158
2018-06-18,3.126,134
2018-06-19,3.132,114
2018-06-20,3.07,112
2018-06-21,2.995,124
2018-06-22,2.707,179
2018-06-23,2.759,151
2018-06-24,2.794,145
2018-06-25,2.771,140
2018-06-26,3.29,129
2018-06-27,4.128,138
2018-06-28,2.827,129
2018-06-29,2.964,149
2018-06-30,2.859,134
2018-07-01,2.851,165
2018-07-02,3.005,143
2018-07-03,3.023,134
2018-07-04,2.901,123
2018-07-05,3.036,135
2018-07-06,3.523,125
2018-07-07,3.232,131
2018-07-08,7.812,137
2018-07-09,3.325,111
2018-07-10,3.448,119
2018-07-11,3.438,107
2018-07-12,3.417,108
2018-07-13,3.424,130
2018-07-14,3.37,121
2018-07-15,3.493,132
2018-07-16,3.492,119
2018-07-17,3.45,115
2018-07-18,3.377,125
2018-07-19,3.467,118
2018-07-20,3.497,112
2018-07-21,3.639,123
2018-07-22,3.505,113
2018-07-23,3.545,121
2018-07-24,3.958,112
2018-07-25,3.615,119
2018-07-26,3.605,125
2018-07-27,3.664,124
2018-07-28,3.622,92
2018-07-29,3.732,111
2018-07-30,3.846,134
2018-07-31,3.816,108
2018-08-01,3.771,117
2018-08-02,3.831,110
2018-08-03,3.975,182
2018-08-04,4.211,191
2018-08-05,4.181,134
2018-08-06,4.117,145
2018-08-07,4.006,125
2018-08-08,4.043,120
2018-08-09,4.013,129
2018-08-10,3.942,143
2018-08-11,3.787,136
2018-08-12,3.812,130
2018-08-13,3.809,133
2018-08-14,3.904,97
2018-08-15,3.936,99
2018-08-16,3.887,121
2018-08-17,3.878,135
2018-08-18,4.014,128
2018-08-19,4.119,117
2018-08-20,4.456,118
2018-08-21,4.189,128
2018-08-22,4.001,94
2018-08-23,4.052,95
2018-08-24,4.071,103
2018-08-25,3.993,125
2018-08-26,4.078,108
2018-08-27,4.76,112
2018-08-28,4.303,107
2018-08-29,4.183,121
2018-08-30,3.957,130
2018-08-31,4.984,113
2018-09-01,4.041,124
2018-09-02,4.056,128
2018-09-03,4.116,98
2018-09-04,4.021,104
2018-09-05,4.115,118
2018-09-06,4.191,112
2018-09-07,4.393,123
2018-09-08,4.285,150
2018-09-09,4.5,143
2018-09-10,4.289,134
2018-09-11,4.307,116
2018-09-12,4.39,117
2018-09-13,4.322,104
2018-09-14,4.289,135
2018-09-15,4.377,140
2018-09-16,4.286,131
2018-09-17,5.274,107
2018-09-18,4.27,111
2018-09-19,4.505,93
2018-09-20,4.737,106
2018-09-21,4.575,121
2018-09-22,4.687,145
2018-09-23,4.702,148
2018-09-24,4.7,130
2018-09-25,4.835,91
2018-09-26,4.777,94
2018-09-27,4.839,95
2018-09-28,4.88,109
2018-09-29,4.778,106
2018-09-30,4.706,104
2018-10-01,4.793,102
2018-10-02,4.858,93
2018-10-03,4.896,97
2018-10-04,4.752,101
2018-10-05,4.666,101
2018-10-06,4.745,96
2018-10-07,4.757,108
2018-10-08,4.734,101
2018-10-09,4.619,76
2018-10-10,4.652,87
2018-10-11,4.903,83
2018-10-12,5.09,88
2018-10-13,4.908,109
2018-10-14,5.092,85
2018-10-15,4.79,103
2018-10-16,4.653,112
2018-10-17,4.708,97
2018-10-18,4.795,104
2018-10-19,4.717,106
2018-10-20,4.641,109
2018-10-21,4.592,99
2018-10-22,4.58,99
2018-10-23,4.989,65
2018-10-24,4.448,99
2018-10-25,4.398,84
2018-10-26,4.303,96
2018-10-27,4.423,88
2018-10-28,4.413,112
2018-10-29,4.331,112
2018-10-30,4.428,93
2018-10-31,4.26,86
2018-11-01,4.208,109
2018-11-02,4.454,95
2018-11-03,4.522,102
2018-11-04,6.624,86
2018-11-05,4.916,88
2018-11-06,4.601,81
2018-11-07,4.522,65
2018-11-08,5.023,77
2018-11-09,4.56,105
2018-11-10,4.514,103
2018-11-11,4.484,93
2018-11-12,4.605,101
2018-11-13,5.388,72
2018-11-14,4.678,76
2018-11-15,4.641,80
2018-11-16,4.649,81
2018-11-17,4.578,105
2018-11-18,4.398,102
2018-11-19,4.513,76
2018-11-20,4.42,71
2018-11-21,4.533,90
2018-11-22,4.259,109
2018-11-23,4.178,95
2018-11-24,4.129,140
2018-11-25,4.022,144
2018-11-26,4.125,80
2018-11-27,4.211,74
2018-11-28,4.491,88
2018-11-29,4.287,79
2018-11-30,4.344,114
2018-12-01,4.544,123
2018-12-02,4.171,93
2018-12-03,4.659,89
2018-12-04,4.552,73
2018-12-05,4.459,86
2018-12-06,4.4,66
2018-12-07,4.329,142
2018-12-08,4.282,126
2018-12-09,4.348,148
2018-12-10,4.343,124
2018-12-11,4.878,108
2018-12-12,4.43,115
2018-12-13,4.299,116
2018-12-14,4.275,112
2018-12-15,4.398,127
2018-12-16,4.333,128
2018-12-17,4.455,111
2018-12-18,4.471,96
2018-12-19,4.404,123
2018-12-20,4.18,131
2018-12-21,4.146,143
2018-12-22,4.079,153
2018-12-23,4.081,143
2018-12-24,4.224,134
2018-12-25,4.359,178
2018-12-26,4.73,166
2018-12-27,4.782,136
2018-12-28,4.899,142
2018-12-29,4.704,152
2018-12-30,4.336,158
2018-12-31,4.589,131
2019-01-01,4.435,146
2019-01-02,4.65,158
2019-01-03,4.647,129
2019-01-04,5.6,125
2019-01-05,5.15,132
2019-01-06,4.946,112
2019-01-07,4.757,135
2019-01-08,4.789,126
2019-01-09,4.868,121
2019-01-10,4.929,105
2019-01-11,5.013,130
2019-01-12,5.235,147
2019-01-13,5.164,117
2019-01-14,5.265,119
2019-01-15,5.3,132
2019-01-16,5.057,109
2019-01-17,5.034,101
2019-01-18,5.237,119
2019-01-19,8.118,142
2019-01-20,5.053,114
2019-01-21,5.094,116
2019-01-22,5.298,99
2019-01-23,5.196,103
2019-01-24,5.059,120
2019-01-25,5.075,124
2019-01-26,5.22,135
2019-01-27,5.009,119
2019-01-28,5.173,122
2019-01-29,5.138,97
2019-01-30,5.135,107
2019-01-31,5.279,101
2019-02-01,5.613,120
2019-02-02,5.2,132
2019-02-03,5.599,121
2019-02-04,5.14,102
2019-02-05,4.914,100
2019-02-06,4.89,128
2019-02-07,4.768,127
2019-02-08,4.859,147
2019-02-09,5.013,143
2019-02-10,4.852,122
2019-02-11,4.984,98
2019-02-12,4.997,102
2019-02-13,4.894,105
2019-02-14,4.948,84
2019-02-15,4.932,100
2019-02-16,4.959,128
2019-02-17,4.779,129
2019-02-18,4.988,98
2019-02-19,5.141,75
2019-02-20,4.998,85
2019-02-21,5.306,89
2019-02-22,6.113,97
2019-02-23,5.043,109
2019-02-24,4.97,107
2019-02-25,5.041,138
2019-02-26,5.155,97
2019-02-27,5.018,111
2019-02-28,5.221,116
2019-03-01,4.94,106
2019-03-02,5.006,184
2019-03-03,5.013,143
2019-03-04,5.386,133
2019-03-05,5.283,114
2019-03-06,5.332,111
2019-03-07,7.057,108
2019-03-08,5.75,129
2019-03-09,5.493,151
2019-03-10,5.285,126
2019-03-11,5.459,103
2019-03-12,5.34,104
2019-03-13,5.613,90
2019-03-14,5.634,150
2019-03-15,5.729,126
2019-03-16,5.422,132
2019-03-17,5.354,133
2019-03-18,5.301,141
2019-03-19,5.19,103
2019-03-20,5.15,121
2019-03-21,7.948,110
2019-03-22,5.941,137
2019-03-23,4.905,172
2019-03-24,4.959,149
2019-03-25,4.921,121
2019-03-26,4.836,114
2019-03-27,4.857,107
2019-03-28,4.832,111
2019-03-29,4.887,140
2019-03-30,4.898,146
2019-03-31,4.911,154
2019-04-01,4.91,110
2019-04-02,4.888,102
2019-04-03,4.912,114
2019-04-04,5.328,92
2019-04-05,4.86,99
2019-04-06,4.827,117
2019-04-07,4.951,126
2019-04-08,4.836,114
2019-04-09,4.913,125
2019-04-10,4.894,119
2019-04-11,5.075,108
2019-04-12,5.699,101
2019-04-13,4.892,141
2019-04-14,5.36,113
2019-04-15,4.847,132
2019-04-16,4.957,116
2019-04-17,4.769,112
2019-04-18,4.988,82
2019-04-19,4.891,107
2019-04-20,6.555,102
2019-04-21,4.842,109
2019-04-22,5.049,86
2019-04-23,4.888,110
2019-04-24,5.074,103
2019-04-25,4.976,86
2019-04-26,8.047,87
2019-04-27,5.033,99
2019-04-28,4.886,110
2019-04-29,4.8,93
2019-04-30,4.724,114
2019-05-01,4.772,96
2019-05-02,4.809,104
2019-05-03,4.908,85
2019-05-04,4.755,110
2019-05-05,4.827,117
2019-05-06,4.732,124
2019-05-07,4.936,94
2019-05-08,4.75,126
2019-05-09,4.609,136
2019-05-10,5.033,90
2019-05-11,4.729,100
2019-05-12,4.661,107
2019-05-13,4.883,105
2019-05-14,4.533,95
2019-05-15,4.697,100
2019-05-16,4.899,93
2019-05-17,4.974,106
2019-05-18,4.773,127
2019-05-19,4.858,100
2019-05-20,5.56,81
2019-05-21,5.004,126
2019-05-22,5.228,78
2019-05-23,4.971,96
2019-05-24,5.154,94
2019-05-25,5.176,111
2019-05-26,5.703,90
2019-05-27,4.873,108
2019-05-28,5.011,83
2019-05-29,4.838,107
2019-05-30,5.099,85
2019-05-31,5.014,90
2019-06-01,5.025,117
2019-06-02,5.152,104
2019-06-03,6.183,106
2019-06-04,5.375,102
2019-06-05,5.142,95
2019-06-06,5.521,82
2019-06-07,5.224,106
2019-06-08,5.235,122
2019-06-09,5.455,114
2019-06-10,5.363,78
2019-06-11,5.021,93
2019-06-12,5.224,89
2019-06-13,6.29,77
2019-06-14,5.291,89
2019-06-15,5.29,94
2019-06-16,5.325,107
2019-06-17,5.245,78
2019-06-18,6.446,95
2019-06-19,5.422,74
2019-06-20,5.683,78
2019-06-21,5.615,62
2019-06-22,5.577,82
2019-06-23,5.487,93
2019-06-24,7.865,94
2019-06-25,5.148,98
2019-06-26,4.715,158
2019-06-27,4.775,129
2019-06-28,4.789,112
2019-06-29,4.847,102
2019-06-30,4.896,113
2019-07-01,5.169,107
2019-07-02,5.059,100
2019-07-03,5.085,106
2019-07-04,5.94,90
2019-07-05,5.214,102
2019-07-06,5.427,80
2019-07-07,5.398,84
2019-07-08,6.365,106
2019-07-09,5.47,82
2019-07-10,5.641,72
2019-07-11,5.578,78
2019-07-12,5.561,96
2019-07-13,5.803,84
2019-07-14,5.965,82
2019-07-15,5.635,85
2019-07-16,5.829,94
2019-07-17,5.798,93
2019-07-18,5.966,83
2019-07-19,6.006,71
2019-07-20,5.903,82
2019-07-21,6.313,76
2019-07-22,5.952,92
2019-07-23,6.05,77
2019-07-24,5.929,87
2019-07-25,5.927,88
2019-07-26,6.116,88
2019-07-27,5.976,92
2019-07-28,6.424,78
2019-07-29,5.876,88
2019-07-30,5.773,88
2019-07-31,6.154,82
2019-08-01,5.864,83
2019-08-02,7.269,80
2019-08-03,6.566,78
2019-08-04,6.034,97
2019-08-05,6.251,104
2019-08-06,6.172,83
2019-08-07,6.223,72
2019-08-08,7.387,84
2019-08-09,7.473,80
2019-08-10,6.638,96
2019-08-11,6.744,79
2019-08-12,6.66,74
2019-08-13,7.186,78
2019-08-14,6.393,107
2019-08-15,6.199,88
2019-08-16,6.157,83
2019-08-17,6.217,85
2019-08-18,6.071,64
2019-08-19,6.407,80
2019-08-20,7.43,77
2019-08-21,6.622,75
2019-08-22,6.256,71
2019-08-23,6.034,97
2019-08-24,6.25,83
2019-08-25,6.425,85
2019-08-26,6.77,77
2019-08-27,6.43,75
2019-08-28,6.447,85
2019-08-29,10.317,92
2019-08-30,6.292,101
2019-08-31,6.583,80
2019-09-01,6.426,98
2019-09-02,6.639,84
2019-09-03,6.593,76
2019-09-04,6.908,60
2019-09-05,6.804,64
2019-09-06,7.151,92
2019-09-07,6.713,101
2019-09-08,6.566,96
2019-09-09,6.419,81
2019-09-10,6.505,89
2019-09-11,6.435,89
2019-09-12,6.556,84
2019-09-13,6.923,94
2019-09-14,6.952,75
2019-09-15,7.141,90
2019-09-16,7.742,69
2019-09-17,7.07,66
2019-09-18,7.029,64
2019-09-19,7.59,64
2019-09-20,7.247,69
2019-09-21,7.101,79
2019-09-22,6.854,77
